time (s) 	 speed 
0.1225 	 0.199515
0.1226 	 0.199517
0.1227 	 0.19952
0.1228 	 0.199522
0.1229 	 0.199525
0.123 	 0.199527
0.1231 	 0.199529
0.1232 	 0.199532
0.1233 	 0.199534
0.1234 	 0.199536
0.1235 	 0.199538
0.1236 	 0.199541
0.1237 	 0.199543
0.1238 	 0.199545
0.1239 	 0.199547
0.124 	 0.19955
0.1241 	 0.199552
0.1242 	 0.199554
0.1243 	 0.199556
0.1244 	 0.199558
0.1245 	 0.19956
0.1246 	 0.199563
0.1247 	 0.199565
0.1248 	 0.199567
0.1249 	 0.199569
0.125 	 0.199571
0.1251 	 0.199573
0.1252 	 0.199575
0.1253 	 0.199577
0.1254 	 0.199579
0.1255 	 0.199582
0.1256 	 0.199584
0.1257 	 0.199586
0.1258 	 0.199588
0.1259 	 0.19959
0.126 	 0.199592
0.1261 	 0.199594
0.1262 	 0.199596
0.1263 	 0.199598
0.1264 	 0.1996
0.1265 	 0.199602
0.1266 	 0.199604
0.1267 	 0.199606
0.1268 	 0.199607
0.1269 	 0.199609
0.127 	 0.199611
0.1271 	 0.199613
0.1272 	 0.199615
0.1273 	 0.199617
0.1274 	 0.199619
0.1275 	 0.199621
0.1276 	 0.199623
0.1277 	 0.199624
0.1278 	 0.199626
0.1279 	 0.199628
0.128 	 0.19963
0.1281 	 0.199632
0.1282 	 0.199634
0.1283 	 0.199635
0.1284 	 0.199637
0.1285 	 0.199639
0.1286 	 0.199641
0.1287 	 0.199642
0.1288 	 0.199644
0.1289 	 0.199646
0.129 	 0.199648
0.1291 	 0.199649
0.1292 	 0.199651
0.1293 	 0.199653
0.1294 	 0.199655
0.1295 	 0.199656
0.1296 	 0.199658
0.1297 	 0.19966
0.1298 	 0.199661
0.1299 	 0.199663
0.13 	 0.199665
0.1301 	 0.199666
0.1302 	 0.199668
0.1303 	 0.199669
0.1304 	 0.199671
0.1305 	 0.199673
0.1306 	 0.199674
0.1307 	 0.199676
0.1308 	 0.199677
0.1309 	 0.199679
0.131 	 0.199681
0.1311 	 0.199682
0.1312 	 0.199684
0.1313 	 0.199685
0.1314 	 0.199687
0.1315 	 0.199688
0.1316 	 0.19969
0.1317 	 0.199691
0.1318 	 0.199693
0.1319 	 0.199694
0.132 	 0.199696
0.1321 	 0.199697
0.1322 	 0.199699
0.1323 	 0.1997
0.1324 	 0.199702
0.1325 	 0.199703
0.1326 	 0.199705
0.1327 	 0.199706
0.1328 	 0.199708
0.1329 	 0.199709
0.133 	 0.199711
0.1331 	 0.199712
0.1332 	 0.199713
0.1333 	 0.199715
0.1334 	 0.199716
0.1335 	 0.199718
0.1336 	 0.199719
0.1337 	 0.19972
0.1338 	 0.199722
0.1339 	 0.199723
0.134 	 0.199724
0.1341 	 0.199726
0.1342 	 0.199727
0.1343 	 0.199728
0.1344 	 0.19973
0.1345 	 0.199731
0.1346 	 0.199732
0.1347 	 0.199734
0.1348 	 0.199735
0.1349 	 0.199736
0.135 	 0.199738
0.1351 	 0.199739
0.1352 	 0.19974
0.1353 	 0.199741
0.1354 	 0.199743
0.1355 	 0.199744
0.1356 	 0.199745
0.1357 	 0.199746
0.1358 	 0.199748
0.1359 	 0.199749
0.136 	 0.19975
0.1361 	 0.199751
0.1362 	 0.199753
0.1363 	 0.199754
0.1364 	 0.199755
0.1365 	 0.199756
0.1366 	 0.199757
0.1367 	 0.199759
0.1368 	 0.19976
0.1369 	 0.199761
0.137 	 0.199762
0.1371 	 0.199763
0.1372 	 0.199764
0.1373 	 0.199766
0.1374 	 0.199767
0.1375 	 0.199768
0.1376 	 0.199769
0.1377 	 0.19977
0.1378 	 0.199771
0.1379 	 0.199772
0.138 	 0.199774
0.1381 	 0.199775
0.1382 	 0.199776
0.1383 	 0.199777
0.1384 	 0.199778
0.1385 	 0.199779
0.1386 	 0.19978
0.1387 	 0.199781
0.1388 	 0.199782
0.1389 	 0.199783
0.139 	 0.199784
0.1391 	 0.199785
0.1392 	 0.199787
0.1393 	 0.199788
0.1394 	 0.199789
0.1395 	 0.19979
0.1396 	 0.199791
0.1397 	 0.199792
0.1398 	 0.199793
0.1399 	 0.199794
0.14 	 0.199795
0.1401 	 0.199796
0.1402 	 0.199797
0.1403 	 0.199798
0.1404 	 0.199799
0.1405 	 0.1998
0.1406 	 0.199801
0.1407 	 0.199802
0.1408 	 0.199803
0.1409 	 0.199804
0.141 	 0.199805
0.1411 	 0.199806
0.1412 	 0.199806
0.1413 	 0.199807
0.1414 	 0.199808
0.1415 	 0.199809
0.1416 	 0.19981
0.1417 	 0.199811
0.1418 	 0.199812
0.1419 	 0.199813
0.142 	 0.199814
0.1421 	 0.199815
0.1422 	 0.199816
0.1423 	 0.199817
0.1424 	 0.199818
0.1425 	 0.199818
0.1426 	 0.199819
0.1427 	 0.19982
0.1428 	 0.199821
0.1429 	 0.199822
0.143 	 0.199823
0.1431 	 0.199824
0.1432 	 0.199825
0.1433 	 0.199825
0.1434 	 0.199826
0.1435 	 0.199827
0.1436 	 0.199828
0.1437 	 0.199829
0.1438 	 0.19983
0.1439 	 0.199831
0.144 	 0.199831
0.1441 	 0.199832
0.1442 	 0.199833
0.1443 	 0.199834
0.1444 	 0.199835
0.1445 	 0.199835
0.1446 	 0.199836
0.1447 	 0.199837
0.1448 	 0.199838
0.1449 	 0.199839
0.145 	 0.199839
0.1451 	 0.19984
0.1452 	 0.199841
0.1453 	 0.199842
0.1454 	 0.199843
0.1455 	 0.199843
0.1456 	 0.199844
0.1457 	 0.199845
0.1458 	 0.199846
0.1459 	 0.199846
0.146 	 0.199847
0.1461 	 0.199848
0.1462 	 0.199849
0.1463 	 0.199849
0.1464 	 0.19985
0.1465 	 0.199851
0.1466 	 0.199852
0.1467 	 0.199852
0.1468 	 0.199853
0.1469 	 0.199854
0.147 	 0.199854
0.1471 	 0.199855
0.1472 	 0.199856
0.1473 	 0.199857
0.1474 	 0.199857
0.1475 	 0.199858
0.1476 	 0.199859
0.1477 	 0.199859
0.1478 	 0.19986
0.1479 	 0.199861
0.148 	 0.199861
0.1481 	 0.199862
0.1482 	 0.199863
0.1483 	 0.199863
0.1484 	 0.199864
0.1485 	 0.199865
0.1486 	 0.199865
0.1487 	 0.199866
0.1488 	 0.199867
0.1489 	 0.199867
0.149 	 0.199868
0.1491 	 0.199869
0.1492 	 0.199869
0.1493 	 0.19987
0.1494 	 0.199871
0.1495 	 0.199871
0.1496 	 0.199872
0.1497 	 0.199873
0.1498 	 0.199873
0.1499 	 0.199874
0.15 	 0.199874
0.1501 	 0.199875
0.1502 	 0.199876
0.1503 	 0.199876
0.1504 	 0.199877
0.1505 	 0.199877
0.1506 	 0.199878
0.1507 	 0.199879
0.1508 	 0.199879
0.1509 	 0.19988
0.151 	 0.19988
0.1511 	 0.199881
0.1512 	 0.199882
0.1513 	 0.199882
0.1514 	 0.199883
0.1515 	 0.199883
0.1516 	 0.199884
0.1517 	 0.199884
0.1518 	 0.199885
0.1519 	 0.199886
0.152 	 0.199886
0.1521 	 0.199887
0.1522 	 0.199887
0.1523 	 0.199888
0.1524 	 0.199888
0.1525 	 0.199889
0.1526 	 0.199889
0.1527 	 0.19989
0.1528 	 0.199891
0.1529 	 0.199891
0.153 	 0.199892
0.1531 	 0.199892
0.1532 	 0.199893
0.1533 	 0.199893
0.1534 	 0.199894
0.1535 	 0.199894
0.1536 	 0.199895
0.1537 	 0.199895
0.1538 	 0.199896
0.1539 	 0.199896
0.154 	 0.199897
0.1541 	 0.199897
0.1542 	 0.199898
0.1543 	 0.199898
0.1544 	 0.199899
0.1545 	 0.199899
0.1546 	 0.1999
0.1547 	 0.1999
0.1548 	 0.199901
0.1549 	 0.199901
0.155 	 0.199902
0.1551 	 0.199902
0.1552 	 0.199903
0.1553 	 0.199903
0.1554 	 0.199904
0.1555 	 0.199904
0.1556 	 0.199905
0.1557 	 0.199905
0.1558 	 0.199906
0.1559 	 0.199906
0.156 	 0.199906
0.1561 	 0.199907
0.1562 	 0.199907
0.1563 	 0.199908
0.1564 	 0.199908
0.1565 	 0.199909
0.1566 	 0.199909
0.1567 	 0.19991
0.1568 	 0.19991
0.1569 	 0.199911
0.157 	 0.199911
0.1571 	 0.199911
0.1572 	 0.199912
0.1573 	 0.199912
0.1574 	 0.199913
0.1575 	 0.199913
0.1576 	 0.199914
0.1577 	 0.199914
0.1578 	 0.199914
0.1579 	 0.199915
0.158 	 0.199915
0.1581 	 0.199916
0.1582 	 0.199916
0.1583 	 0.199916
0.1584 	 0.199917
0.1585 	 0.199917
0.1586 	 0.199918
0.1587 	 0.199918
0.1588 	 0.199918
0.1589 	 0.199919
0.159 	 0.199919
0.1591 	 0.19992
0.1592 	 0.19992
0.1593 	 0.19992
0.1594 	 0.199921
0.1595 	 0.199921
0.1596 	 0.199922
0.1597 	 0.199922
0.1598 	 0.199922
0.1599 	 0.199923
0.16 	 0.199923
0.1601 	 0.199924
0.1602 	 0.199924
0.1603 	 0.199924
0.1604 	 0.199925
0.1605 	 0.199925
0.1606 	 0.199925
0.1607 	 0.199926
0.1608 	 0.199926
0.1609 	 0.199926
0.161 	 0.199927
0.1611 	 0.199927
0.1612 	 0.199928
0.1613 	 0.199928
0.1614 	 0.199928
0.1615 	 0.199929
0.1616 	 0.199929
0.1617 	 0.199929
0.1618 	 0.19993
0.1619 	 0.19993
0.162 	 0.19993
0.1621 	 0.199931
0.1622 	 0.199931
0.1623 	 0.199931
0.1624 	 0.199932
0.1625 	 0.199932
0.1626 	 0.199932
0.1627 	 0.199933
0.1628 	 0.199933
0.1629 	 0.199933
0.163 	 0.199934
0.1631 	 0.199934
0.1632 	 0.199934
0.1633 	 0.199935
0.1634 	 0.199935
0.1635 	 0.199935
0.1636 	 0.199936
0.1637 	 0.199936
0.1638 	 0.199936
0.1639 	 0.199937
0.164 	 0.199937
0.1641 	 0.199937
0.1642 	 0.199937
0.1643 	 0.199938
0.1644 	 0.199938
0.1645 	 0.199938
0.1646 	 0.199939
0.1647 	 0.199939
0.1648 	 0.199939
0.1649 	 0.19994
0.165 	 0.19994
0.1651 	 0.19994
0.1652 	 0.19994
0.1653 	 0.199941
0.1654 	 0.199941
0.1655 	 0.199941
0.1656 	 0.199942
0.1657 	 0.199942
0.1658 	 0.199942
0.1659 	 0.199942
0.166 	 0.199943
0.1661 	 0.199943
0.1662 	 0.199943
0.1663 	 0.199944
0.1664 	 0.199944
0.1665 	 0.199944
0.1666 	 0.199944
0.1667 	 0.199945
0.1668 	 0.199945
0.1669 	 0.199945
0.167 	 0.199946
0.1671 	 0.199946
0.1672 	 0.199946
0.1673 	 0.199946
0.1674 	 0.199947
0.1675 	 0.199947
0.1676 	 0.199947
0.1677 	 0.199947
0.1678 	 0.199948
0.1679 	 0.199948
0.168 	 0.199948
0.1681 	 0.199948
0.1682 	 0.199949
0.1683 	 0.199949
0.1684 	 0.199949
0.1685 	 0.199949
0.1686 	 0.19995
0.1687 	 0.19995
0.1688 	 0.19995
0.1689 	 0.19995
0.169 	 0.199951
0.1691 	 0.199951
0.1692 	 0.199951
0.1693 	 0.199951
0.1694 	 0.199952
0.1695 	 0.199952
0.1696 	 0.199952
0.1697 	 0.199952
0.1698 	 0.199953
0.1699 	 0.199953
0.17 	 0.199953
0.1701 	 0.199953
0.1702 	 0.199953
0.1703 	 0.199954
0.1704 	 0.199954
0.1705 	 0.199954
0.1706 	 0.199954
0.1707 	 0.199955
0.1708 	 0.199955
0.1709 	 0.199955
0.171 	 0.199955
0.1711 	 0.199955
0.1712 	 0.199956
0.1713 	 0.199956
0.1714 	 0.199956
0.1715 	 0.199956
0.1716 	 0.199957
0.1717 	 0.199957
0.1718 	 0.199957
0.1719 	 0.199957
0.172 	 0.199957
0.1721 	 0.199958
0.1722 	 0.199958
0.1723 	 0.199958
0.1724 	 0.199958
0.1725 	 0.199958
0.1726 	 0.199959
0.1727 	 0.199959
0.1728 	 0.199959
0.1729 	 0.199959
0.173 	 0.199959
0.1731 	 0.19996
0.1732 	 0.19996
0.1733 	 0.19996
0.1734 	 0.19996
0.1735 	 0.19996
0.1736 	 0.199961
0.1737 	 0.199961
0.1738 	 0.199961
0.1739 	 0.199961
0.174 	 0.199961
0.1741 	 0.199962
0.1742 	 0.199962
0.1743 	 0.199962
0.1744 	 0.199962
0.1745 	 0.199962
0.1746 	 0.199962
0.1747 	 0.199963
0.1748 	 0.199963
0.1749 	 0.199963
0.175 	 0.199963
0.1751 	 0.199963
0.1752 	 0.199964
0.1753 	 0.199964
0.1754 	 0.199964
0.1755 	 0.199964
0.1756 	 0.199964
0.1757 	 0.199964
0.1758 	 0.199965
0.1759 	 0.199965
0.176 	 0.199965
0.1761 	 0.199965
0.1762 	 0.199965
0.1763 	 0.199965
0.1764 	 0.199966
0.1765 	 0.199966
0.1766 	 0.199966
0.1767 	 0.199966
0.1768 	 0.199966
0.1769 	 0.199966
0.177 	 0.199967
0.1771 	 0.199967
0.1772 	 0.199967
0.1773 	 0.199967
0.1774 	 0.199967
0.1775 	 0.199967
0.1776 	 0.199968
0.1777 	 0.199968
0.1778 	 0.199968
0.1779 	 0.199968
0.178 	 0.199968
0.1781 	 0.199968
0.1782 	 0.199969
0.1783 	 0.199969
0.1784 	 0.199969
0.1785 	 0.199969
0.1786 	 0.199969
0.1787 	 0.199969
0.1788 	 0.199969
0.1789 	 0.19997
0.179 	 0.19997
0.1791 	 0.19997
0.1792 	 0.19997
0.1793 	 0.19997
0.1794 	 0.19997
0.1795 	 0.199971
0.1796 	 0.199971
0.1797 	 0.199971
0.1798 	 0.199971
0.1799 	 0.199971
0.18 	 0.199971
0.1801 	 0.199971
0.1802 	 0.199972
0.1803 	 0.199972
0.1804 	 0.199972
0.1805 	 0.199972
0.1806 	 0.199972
0.1807 	 0.199972
0.1808 	 0.199972
0.1809 	 0.199972
0.181 	 0.199973
0.1811 	 0.199973
0.1812 	 0.199973
0.1813 	 0.199973
0.1814 	 0.199973
0.1815 	 0.199973
0.1816 	 0.199973
0.1817 	 0.199974
0.1818 	 0.199974
0.1819 	 0.199974
0.182 	 0.199974
0.1821 	 0.199974
0.1822 	 0.199974
0.1823 	 0.199974
0.1824 	 0.199974
0.1825 	 0.199975
0.1826 	 0.199975
0.1827 	 0.199975
0.1828 	 0.199975
0.1829 	 0.199975
0.183 	 0.199975
0.1831 	 0.199975
0.1832 	 0.199975
0.1833 	 0.199976
0.1834 	 0.199976
0.1835 	 0.199976
0.1836 	 0.199976
0.1837 	 0.199976
0.1838 	 0.199976
0.1839 	 0.199976
0.184 	 0.199976
0.1841 	 0.199976
0.1842 	 0.199977
0.1843 	 0.199977
0.1844 	 0.199977
0.1845 	 0.199977
0.1846 	 0.199977
0.1847 	 0.199977
0.1848 	 0.199977
0.1849 	 0.199977
0.185 	 0.199977
0.1851 	 0.199978
0.1852 	 0.199978
0.1853 	 0.199978
0.1854 	 0.199978
0.1855 	 0.199978
0.1856 	 0.199978
0.1857 	 0.199978
0.1858 	 0.199978
0.1859 	 0.199978
0.186 	 0.199979
0.1861 	 0.199979
0.1862 	 0.199979
0.1863 	 0.199979
0.1864 	 0.199979
0.1865 	 0.199979
0.1866 	 0.199979
0.1867 	 0.199979
0.1868 	 0.199979
0.1869 	 0.199979
0.187 	 0.19998
0.1871 	 0.19998
0.1872 	 0.19998
0.1873 	 0.19998
0.1874 	 0.19998
0.1875 	 0.19998
0.1876 	 0.19998
0.1877 	 0.19998
0.1878 	 0.19998
0.1879 	 0.19998
0.188 	 0.199981
0.1881 	 0.199981
0.1882 	 0.199981
0.1883 	 0.199981
0.1884 	 0.199981
0.1885 	 0.199981
0.1886 	 0.199981
0.1887 	 0.199981
0.1888 	 0.199981
0.1889 	 0.199981
0.189 	 0.199982
0.1891 	 0.199982
0.1892 	 0.199982
0.1893 	 0.199982
0.1894 	 0.199982
0.1895 	 0.199982
0.1896 	 0.199982
0.1897 	 0.199982
0.1898 	 0.199982
0.1899 	 0.199982
0.19 	 0.199982
0.1901 	 0.199982
0.1902 	 0.199983
0.1903 	 0.199983
0.1904 	 0.199983
0.1905 	 0.199983
0.1906 	 0.199983
0.1907 	 0.199983
0.1908 	 0.199983
0.1909 	 0.199983
0.191 	 0.199983
0.1911 	 0.199983
0.1912 	 0.199983
0.1913 	 0.199983
0.1914 	 0.199984
0.1915 	 0.199984
0.1916 	 0.199984
0.1917 	 0.199984
0.1918 	 0.199984
0.1919 	 0.199984
0.192 	 0.199984
0.1921 	 0.199984
0.1922 	 0.199984
0.1923 	 0.199984
0.1924 	 0.199984
0.1925 	 0.199984
0.1926 	 0.199985
0.1927 	 0.199985
0.1928 	 0.199985
0.1929 	 0.199985
0.193 	 0.199985
0.1931 	 0.199985
0.1932 	 0.199985
0.1933 	 0.199985
0.1934 	 0.199985
0.1935 	 0.199985
0.1936 	 0.199985
0.1937 	 0.199985
0.1938 	 0.199985
0.1939 	 0.199985
0.194 	 0.199986
0.1941 	 0.199986
0.1942 	 0.199986
0.1943 	 0.199986
0.1944 	 0.199986
0.1945 	 0.199986
0.1946 	 0.199986
0.1947 	 0.199986
0.1948 	 0.199986
0.1949 	 0.199986
0.195 	 0.199986
0.1951 	 0.199986
0.1952 	 0.199986
0.1953 	 0.199986
0.1954 	 0.199986
0.1955 	 0.199987
0.1956 	 0.199987
0.1957 	 0.199987
0.1958 	 0.199987
0.1959 	 0.199987
0.196 	 0.199987
0.1961 	 0.199987
0.1962 	 0.199987
0.1963 	 0.199987
0.1964 	 0.199987
0.1965 	 0.199987
0.1966 	 0.199987
0.1967 	 0.199987
0.1968 	 0.199987
0.1969 	 0.199987
0.197 	 0.199988
0.1971 	 0.199988
0.1972 	 0.199988
0.1973 	 0.199988
0.1974 	 0.199988
0.1975 	 0.199988
0.1976 	 0.199988
0.1977 	 0.199988
0.1978 	 0.199988
0.1979 	 0.199988
0.198 	 0.199988
0.1981 	 0.199988
0.1982 	 0.199988
0.1983 	 0.199988
0.1984 	 0.199988
0.1985 	 0.199988
0.1986 	 0.199988
0.1987 	 0.199989
0.1988 	 0.199989
0.1989 	 0.199989
0.199 	 0.199989
0.1991 	 0.199989
0.1992 	 0.199989
0.1993 	 0.199989
0.1994 	 0.199989
0.1995 	 0.199989
0.1996 	 0.199989
0.1997 	 0.199989
0.1998 	 0.199989
0.1999 	 0.199989
0.2 	 0.199989
